age,gender,height,weight,activity_type,weight_category,calories
26,Male,178.9,62.2,HIIT,Normal,2116
52,Female,167,54.7,Running,Normal,2345
23,Male,161,77,Walking,Overweight,1619
24,Male,145,86.2,Running,Obese,1460
22,Female,152.1,61.3,Cycling,Overweight,1784
54,Male,145.6,59.2,Yoga,Overweight,1868
65,Male,169.2,57.2,Cycling,Normal,2206
42,Female,177.7,95,Walking,Obese,1646
62,Female,168.2,49.4,Yoga,Underweight,2565
57,Male,149.9,55.9,Cycling,Normal,2064
64,Male,162.3,77.6,Running,Overweight,1606
54,Male,145.2,90.2,Cycling,Obese,1659
57,Male,176.9,48.9,Running,Underweight,2404
27,Male,161.1,65.6,Yoga,Overweight,1648
64,Male,161.6,80.8,Walking,Obese,1686
46,Male,169.5,80.8,Yoga,Overweight,1982
62,Male,174.5,62.6,Gym,Normal,2169
34,Male,184.7,67,HIIT,Normal,2074
40,Male,149.5,50.3,Gym,Normal,2223
44,Male,173.8,95,Cycling,Obese,1377
18,Male,145.2,94.7,Yoga,Obese,1503
45,Female,150.3,52.4,Yoga,Normal,2157
63,Male,150.2,73.4,Walking,Obese,1552
54,Male,178.3,71.3,Running,Normal,2112
18,Male,165,89,HIIT,Obese,1689
37,Female,164.5,85.6,Gym,Obese,1387
42,Male,169.3,47.2,Yoga,Underweight,2520
48,Male,168.5,86.9,Yoga,Obese,1627
41,Female,163.5,95,Cycling,Obese,1659
20,Male,153.3,81.9,Yoga,Obese,1587
24,Male,168.9,96.3,Running,Obese,1619
45,Female,170.9,81.5,Running,Overweight,1887
50,Male,156.8,78.7,Yoga,Obese,1700
63,Male,169.8,45.8,Walking,Underweight,2795
21,Male,155.7,45.7,Walking,Normal,2271
69,Female,149.1,67.1,Running,Obese,1325
48,Female,148,69.7,Gym,Obese,1635
45,Female,168.8,68.5,HIIT,Normal,2328
36,Female,167,56.3,Walking,Normal,2219
39,Female,182.6,73.5,HIIT,Normal,2344
45,Male,179.7,57.5,Yoga,Underweight,2510
66,Male,171.9,69,Cycling,Normal,2178
18,Female,153.3,96.3,Yoga,Obese,1666
44,Female,161.4,49,Gym,Normal,2367
40,Male,159.3,58.9,Gym,Normal,2315
56,Male,146.3,86.1,Yoga,Obese,1401
20,Female,149.8,54.9,Walking,Normal,2293
19,Female,161.2,52.1,Cycling,Normal,2009
46,Male,157.7,80.3,Cycling,Obese,1580
60,Male,176.3,79.1,Gym,Overweight,1669
41,Male,156.1,94.1,HIIT,Obese,1485
65,Male,181.9,66.5,HIIT,Normal,2277
55,Female,151.4,88.9,Gym,Obese,1460
41,Male,178.4,71.9,Cycling,Normal,2127
25,Female,172.2,91.8,Walking,Obese,1633
68,Female,184.9,88,HIIT,Overweight,1802
51,Female,162.1,75.3,Cycling,Overweight,1928
42,Female,183.5,83.7,Cycling,Normal,2092
31,Female,152.7,63,Gym,Overweight,1982
57,Male,146.8,75.3,HIIT,Obese,1691
41,Female,162.5,64.5,Walking,Normal,2071
38,Female,155.8,46,Walking,Normal,2139
68,Male,168.1,62.7,Yoga,Normal,2340
61,Male,147.8,51.3,HIIT,Normal,2239
41,Female,172.7,54.7,Walking,Underweight,2781
53,Male,170.9,95.9,Cycling,Obese,1492
40,Male,168,69.8,Running,Normal,2108
24,Female,157.5,46.2,HIIT,Normal,2323
25,Male,147.5,57.3,Yoga,Overweight,1930
52,Female,166.1,64.9,Walking,Normal,2120
62,Male,171.1,47.7,Yoga,Underweight,2414
41,Male,178.5,81.2,Cycling,Overweight,1972
33,Female,152.5,49.3,Walking,Normal,2372
48,Female,180.7,89.3,Gym,Overweight,1833
29,Male,180.4,51.2,Yoga,Underweight,2697
50,Male,159.7,58,HIIT,Normal,2258
55,Female,172.8,64.9,HIIT,Normal,2257
32,Female,156.9,81.3,Running,Obese,1503
52,Male,166.1,76.6,Walking,Overweight,1687
64,Male,175.7,49.1,HIIT,Underweight,2490
23,Male,154.9,68.3,Yoga,Overweight,1765
22,Female,169,67.2,HIIT,Normal,2335
54,Female,165.5,73.5,Running,Overweight,1858
45,Female,154.4,97.6,Running,Obese,1589
55,Male,161.3,63,Yoga,Normal,2311
65,Female,158.9,57.5,Cycling,Normal,2082
39,Female,175.3,70.7,Gym,Normal,2167
22,Male,166.4,66.6,Running,Normal,2350
56,Male,173,59.3,Running,Normal,2392
59,Female,152.7,53.5,Yoga,Normal,2132
50,Male,162.6,94.9,Cycling,Obese,1691
18,Female,168.3,96.1,HIIT,Obese,1359
55,Male,151.1,45.4,Gym,Normal,2177
26,Male,172.8,79.8,Running,Overweight,1893
57,Female,153.1,70,Gym,Overweight,1965
53,Male,153.5,84.7,Yoga,Obese,1481
43,Male,168.4,60.9,Walking,Normal,2160
33,Female,177.4,80.4,HIIT,Overweight,1846
66,Male,166.4,86,Running,Obese,1417
69,Male,171.9,62.1,Yoga,Normal,2385
62,Male,170.7,85.7,Walking,Overweight,1966
41,Male,167.7,96,Gym,Obese,1576
49,Male,162,73.8,Yoga,Overweight,1722
31,Male,148.4,68.9,Running,Obese,1418
29,Male,165.9,46.6,Running,Underweight,2452
63,Male,180.6,75.2,Gym,Normal,2092
42,Male,162.9,70.3,Walking,Overweight,1914
58,Female,163.4,88.3,Walking,Obese,1689
32,Female,179.5,59.7,Walking,Normal,2272
70,Female,165.7,98.1,HIIT,Obese,1463
44,Male,161.6,78.6,HIIT,Obese,1366
61,Female,179.6,79.1,Yoga,Normal,2196
33,Male,162.8,72.5,Walking,Overweight,1738
49,Female,155.4,77,Running,Obese,1448
59,Female,160.3,52.5,Cycling,Normal,2377
57,Female,180.9,85.8,Cycling,Overweight,1740
50,Male,150,89.2,Running,Obese,1624
42,Male,157,96.7,Gym,Obese,1349
53,Female,176.3,45.7,HIIT,Underweight,2658
60,Female,157.7,49.7,Cycling,Normal,2007
36,Female,171.8,80.6,HIIT,Overweight,1929
68,Female,181,64.5,Cycling,Normal,2002
52,Female,161.4,69.2,HIIT,Overweight,1796
67,Male,178.1,72.4,Walking,Normal,2199
26,Female,170.2,77,HIIT,Overweight,1675
62,Male,156.4,97.4,Gym,Obese,1631
22,Male,156.2,84.3,Running,Obese,1447
44,Male,145.5,55.2,Cycling,Overweight,1681
53,Female,183.5,87.9,Running,Overweight,1941
26,Female,170.1,79.2,Yoga,Overweight,1880
65,Male,157,91.7,Gym,Obese,1573
54,Female,174.5,59,Running,Normal,2103
68,Female,150.4,45.5,Running,Normal,2221
66,Female,165.9,74.4,Yoga,Overweight,1946
27,Male,166.8,55.5,Yoga,Normal,2179
66,Female,148.4,49.8,HIIT,Normal,2179
53,Female,161.1,81.1,Cycling,Obese,1575
39,Male,149.4,66.6,Walking,Overweight,1947
46,Female,167.5,46,HIIT,Underweight,2427
38,Male,148.6,94.2,Walking,Obese,1658
37,Male,167.6,63.7,Cycling,Normal,2335
34,Male,163.2,60.8,Walking,Normal,2060
57,Female,150.7,82.8,Gym,Obese,1346
56,Female,179.6,97,HIIT,Obese,1408
22,Male,153.4,58.8,HIIT,Normal,2049
59,Female,179.9,59.5,Cycling,Underweight,2457
62,Male,149.1,58.3,Gym,Overweight,1780
19,Female,171.9,66.4,Yoga,Normal,2344
35,Male,183.3,81.5,Cycling,Normal,2182
41,Male,158.3,86.9,Walking,Obese,1648
68,Male,183.8,63.6,Running,Normal,2023
29,Male,172.3,95.9,Cycling,Obese,1655
41,Male,168.5,88.7,Running,Obese,1510
50,Female,153.5,98.8,Running,Obese,1330
53,Female,153.5,63.2,Walking,Overweight,1959
19,Male,154.9,67.8,Yoga,Overweight,1718
38,Female,160,78.1,Yoga,Obese,1585
44,Male,160.2,64.2,Running,Normal,2276
34,Female,173,92.6,Yoga,Obese,1452
66,Male,145.7,94.7,Walking,Obese,1545
39,Male,149.1,47.3,Gym,Normal,2292
31,Male,177.4,78.2,Running,Normal,2208
42,Male,147,83.6,Cycling,Obese,1593
34,Female,146.5,60.9,Running,Overweight,1822
29,Female,153.9,57.1,Cycling,Normal,2375
48,Female,179.6,88.2,Cycling,Overweight,1917
37,Female,173.6,75.6,Cycling,Overweight,1826
54,Male,150,93.5,Walking,Obese,1577
32,Female,159.5,55.1,Gym,Normal,2239
39,Male,163.3,63.9,Cycling,Normal,2376
69,Female,171.5,63.5,Running,Normal,2232
68,Female,173.2,67,Walking,Normal,2024
32,Male,148.7,98.8,Walking,Obese,1581
25,Male,159.4,84.9,Gym,Obese,1442
65,Male,155.8,86.1,Cycling,Obese,1569
52,Female,157.4,83.7,Cycling,Obese,1308
46,Male,167.4,67.8,Running,Normal,2027
70,Female,172.3,98.6,Walking,Obese,1577
61,Female,169.6,47.7,Yoga,Underweight,2666
24,Female,153.9,48.3,Gym,Normal,2205
36,Female,169.9,92.2,Cycling,Obese,1567
58,Male,175.2,73.4,Cycling,Normal,2145
38,Female,147.4,51.3,Walking,Normal,2092
35,Female,184.8,54.2,Running,Underweight,2437
58,Male,149.3,61.4,Walking,Overweight,1953
69,Male,151,76.5,Running,Obese,1609
39,Female,161,81,HIIT,Obese,1535
29,Male,152.6,58,Gym,Normal,2378
28,Female,161.5,73.1,Running,Overweight,1766
39,Female,145.5,56,Running,Overweight,1776
28,Male,161.5,61.5,Walking,Normal,2246
51,Female,161.9,96.8,Walking,Obese,1644
18,Female,167.4,71.8,Running,Overweight,1650
26,Female,150.9,62.9,Walking,Overweight,1946
62,Male,159,97.1,Cycling,Obese,1683
59,Female,166.8,71,Cycling,Overweight,1888
63,Female,161.5,85.7,Walking,Obese,1555
37,Female,167.8,47.9,HIIT,Underweight,2609
36,Male,181.8,94.5,Gym,Overweight,1823
33,Female,160.2,99.2,Gym,Obese,1311
29,Male,176.2,95.8,Walking,Obese,1484
29,Female,156,95,Cycling,Obese,1322
63,Female,184.8,53.1,HIIT,Underweight,2551
51,Male,180.5,97.3,Gym,Overweight,1818
32,Female,149.4,92.4,Cycling,Obese,1484
22,Male,177.2,73.8,Cycling,Normal,2042
42,Female,149.4,96.1,Gym,Obese,1545
58,Female,153.7,78.3,HIIT,Obese,1476
25,Female,183.7,68.1,Walking,Normal,2384
23,Female,158.1,92.1,Running,Obese,1677
28,Male,178,57.1,Walking,Underweight,2436
56,Male,158.2,77.6,Walking,Obese,1389
40,Male,164.4,91.2,Walking,Obese,1473
70,Female,169.4,47.4,HIIT,Underweight,2599
54,Female,148.7,69.4,Gym,Obese,1430
39,Female,160.9,57,Running,Normal,2144
41,Male,169.3,74.2,Yoga,Overweight,1759
43,Female,147.1,58.7,Walking,Overweight,1879
51,Male,183.7,71,Yoga,Normal,2340
37,Female,181.6,47.6,Cycling,Underweight,2579
62,Female,154,74.3,Yoga,Obese,1461
66,Female,147.1,55.4,Gym,Overweight,1962
53,Female,167.5,92.3,Walking,Obese,1369
61,Male,152.6,67.8,Yoga,Overweight,1733
52,Male,181.8,68.8,Gym,Normal,2287
36,Female,174,80.3,Cycling,Overweight,1623
56,Male,159,69.9,Walking,Overweight,1961
29,Male,167.5,77,Cycling,Overweight,1788
53,Female,183.8,87.1,HIIT,Overweight,1698
56,Male,158.8,79.5,Running,Obese,1647
42,Male,184.9,90.5,HIIT,Overweight,1646
62,Female,164.2,88.7,Running,Obese,1581
20,Male,167.6,90.8,Walking,Obese,1660
64,Male,169,86.5,Yoga,Obese,1466
18,Female,174.7,46.1,Running,Underweight,2662
51,Female,171.5,67.4,Running,Normal,2019
56,Male,176.2,80.8,HIIT,Overweight,1775
67,Female,164.4,85.9,Cycling,Obese,1406
27,Male,172,89.5,Running,Obese,1310
41,Male,179.3,77.5,Walking,Normal,2026
42,Female,163.9,95.6,Gym,Obese,1459
49,Female,161.8,58,Walking,Normal,2243
35,Female,183.9,76.1,Walking,Normal,2385
33,Male,180.6,57.5,HIIT,Underweight,2493
43,Male,177.3,55.4,Running,Underweight,2555
47,Female,177,67.5,Running,Normal,2128
61,Male,173.3,47.3,Walking,Underweight,2779
45,Female,184.5,72.7,Running,Normal,2238
20,Male,154.3,89,Walking,Obese,1454
42,Male,169.1,71.9,HIIT,Overweight,1803
40,Male,175.9,83.5,Running,Overweight,1741
54,Male,154.3,51.5,HIIT,Normal,2204
37,Male,149.3,58.2,Walking,Overweight,1668
55,Female,176.4,90.6,Gym,Overweight,1927
24,Male,170.6,61.9,Running,Normal,2149
59,Female,159.3,97.8,HIIT,Obese,1364
28,Female,177.5,84.1,Running,Overweight,1818
27,Male,178.1,68,Cycling,Normal,2345
18,Female,171,81,Gym,Overweight,1982
36,Female,164.2,60.2,Walking,Normal,2348
21,Female,150.5,53.9,HIIT,Normal,2296
69,Female,163,73.9,HIIT,Overweight,1738
29,Female,163.6,62,Walking,Normal,2023
50,Male,170,67.6,Gym,Normal,2331
27,Female,153.9,69.8,HIIT,Overweight,1670
44,Female,184,78.2,Walking,Normal,2382
18,Male,179.3,90.9,Cycling,Overweight,1849
47,Male,161,52.3,Gym,Normal,2358
41,Male,170,94.5,Yoga,Obese,1491
64,Male,178.1,65.2,Running,Normal,2398
28,Male,179.6,94.2,Gym,Overweight,1602
36,Female,172.9,47.2,HIIT,Underweight,2489
43,Male,176.4,61.7,Yoga,Normal,2022
54,Male,176.5,51.3,Running,Underweight,2585
47,Female,169.3,85.8,Running,Overweight,1948
18,Male,156,69.3,HIIT,Overweight,1669
25,Male,178.7,54.2,HIIT,Underweight,2455
50,Female,148.1,81.3,Yoga,Obese,1584
47,Female,154.2,91.3,Yoga,Obese,1652
47,Male,157.8,74.7,Cycling,Overweight,1916
58,Female,167.9,98.4,Walking,Obese,1444
19,Male,177.6,83,HIIT,Overweight,1972
37,Male,166.7,73.3,Cycling,Overweight,1682
65,Male,172.2,69.7,Running,Normal,2274
19,Female,172.1,81.1,Yoga,Overweight,1733
30,Female,163.8,78.7,Running,Overweight,1646
31,Female,182.2,94.2,Running,Overweight,1918
69,Male,160.9,67.9,Running,Overweight,1892
41,Female,152.9,88.1,HIIT,Obese,1681
69,Female,157.3,98.8,Walking,Obese,1361
49,Female,174.1,99.1,Gym,Obese,1527
69,Male,145.5,53.8,Gym,Overweight,1644
66,Male,166.9,97.9,Yoga,Obese,1367
68,Female,161,89.6,Gym,Obese,1496
38,Female,168.6,73.4,Walking,Overweight,2000
22,Female,153.4,76.7,Cycling,Obese,1408
25,Female,182,69.4,Running,Normal,2325
55,Male,174.6,99,Yoga,Obese,1608
60,Male,166.3,97.9,Yoga,Obese,1699
48,Male,148.3,78.1,HIIT,Obese,1371
37,Female,147.5,99.2,Running,Obese,1631
39,Male,183,65,Walking,Normal,2062
69,Male,145.6,86,Cycling,Obese,1383
42,Male,175.4,51.7,Gym,Underweight,2482
23,Female,183.4,51.5,Walking,Underweight,2603
32,Male,166.7,85.7,Running,Obese,1648
18,Female,147.7,62.7,Cycling,Overweight,1665
64,Female,152.1,77.1,Gym,Obese,1463
27,Male,174.4,72.2,Cycling,Normal,2110
26,Female,147.9,79.4,Gym,Obese,1613
35,Male,159,92.8,HIIT,Obese,1664
53,Female,148.9,95.3,Gym,Obese,1598
53,Female,149.4,52.9,Running,Normal,2302
27,Male,155.8,74.6,Cycling,Obese,1463
36,Male,148.2,77.5,Cycling,Obese,1671
58,Male,172.6,47.3,Walking,Underweight,2664
57,Female,182.3,68.8,Yoga,Normal,2283
42,Female,147.4,49.5,HIIT,Normal,2178
54,Male,171.9,88.4,Walking,Overweight,1625
25,Male,155.1,99.5,Cycling,Obese,1629
33,Male,184.3,93,Running,Overweight,1957
19,Female,174.9,97.7,Yoga,Obese,1478
62,Female,149.5,58.1,Gym,Overweight,1718
54,Male,163.9,98,Yoga,Obese,1324
51,Male,168.2,94.6,Cycling,Obese,1544
33,Female,174.2,58.8,HIIT,Normal,2382
24,Male,178,91,Yoga,Overweight,1717
41,Female,177.8,61.1,Cycling,Normal,2129
18,Female,164.1,77.1,Gym,Overweight,1886
22,Female,157,69.8,Cycling,Overweight,1948
41,Male,181.1,52.6,HIIT,Underweight,2608
63,Male,155.8,68.2,Cycling,Overweight,1969
46,Female,164,45.9,HIIT,Underweight,2690
20,Female,152.3,54.8,Gym,Normal,2044
40,Male,153.9,68.3,Gym,Overweight,1767
47,Male,181,87.9,HIIT,Overweight,1870
63,Female,150.2,81.4,Gym,Obese,1300
44,Female,167.6,68.6,Walking,Normal,2207
49,Female,157.9,56.2,Cycling,Normal,2065
18,Male,157,60.4,Cycling,Normal,2188
65,Female,154.5,71.6,Yoga,Overweight,1635
29,Male,174.8,62.7,Yoga,Normal,2175
42,Male,180.6,86.6,Gym,Overweight,1888
34,Female,166.6,79.2,Gym,Overweight,1732
50,Female,149.2,98.7,Gym,Obese,1508
34,Female,179.6,70.1,HIIT,Normal,2334
62,Male,171.5,47.7,Walking,Underweight,2612
53,Female,179.1,83.6,Yoga,Overweight,1624
26,Male,156.6,46.4,Running,Normal,2334
67,Male,182.6,70,Running,Normal,2096
47,Female,177.6,63.4,Yoga,Normal,2383
25,Male,151.2,72.3,HIIT,Obese,1599
61,Female,157.6,72.7,Walking,Overweight,1654
50,Male,149.8,64.9,HIIT,Overweight,1615
33,Male,145.1,70.8,Running,Obese,1490
62,Male,147.7,81.7,HIIT,Obese,1328
34,Female,169.3,59.8,Gym,Normal,2114
46,Female,153.9,67.6,Gym,Overweight,1791
31,Female,169.7,79.1,HIIT,Overweight,1890
23,Female,161,99.9,Cycling,Obese,1645
51,Male,147.5,99.9,Walking,Obese,1597
61,Female,173.7,87.1,Cycling,Overweight,1720
66,Male,152.8,99.5,HIIT,Obese,1348
45,Male,149.2,93.9,HIIT,Obese,1357
43,Male,154.1,67.4,Cycling,Overweight,1900
46,Male,147.8,52.8,HIIT,Normal,2166
33,Male,164.5,45.3,Running,Underweight,2430
29,Female,169.3,99.3,Walking,Obese,1318
65,Female,160.8,94.4,Cycling,Obese,1621
66,Female,160.8,96.5,Walking,Obese,1382
59,Male,176.3,99.2,Cycling,Obese,1649
33,Female,150.8,54.9,HIIT,Normal,2317
54,Male,157.4,49.6,HIIT,Normal,2265
67,Male,177.2,73.2,HIIT,Normal,2222
32,Female,181,47.3,Walking,Underweight,2578
49,Male,157.4,55.6,Running,Normal,2104
34,Female,179.4,98.6,Running,Obese,1640
32,Male,180.2,60.2,Gym,Normal,2288
69,Female,155.9,75,HIIT,Obese,1558
61,Female,147.3,72.4,Walking,Obese,1407
19,Male,160.5,64,Running,Normal,2214
68,Female,145.5,52,Gym,Normal,2223
41,Male,168.2,68.7,Walking,Normal,2274
70,Male,170.6,60.2,Cycling,Normal,2129
70,Male,179.6,88.2,Cycling,Overweight,1982
50,Female,181.1,60.7,Cycling,Normal,2181
70,Female,158.6,57.1,Cycling,Normal,2126
63,Male,170.9,45.2,Walking,Underweight,2474
54,Male,158.1,66.5,HIIT,Overweight,1897
49,Male,152.1,62.7,Gym,Overweight,1895
21,Female,178.2,96.6,Yoga,Obese,1485
55,Female,163.1,86.3,Walking,Obese,1367
53,Male,183.3,82.6,Cycling,Normal,2361
53,Female,173.4,48.5,HIIT,Underweight,2467
41,Male,165.3,73.7,Gym,Overweight,1862
70,Female,182.7,63.4,Yoga,Normal,2180
25,Male,181.9,77.2,Walking,Normal,2265
48,Female,162.4,79.3,Gym,Obese,1340
58,Female,154.3,47.1,Walking,Normal,2037
45,Female,158.2,61,Cycling,Normal,2306
59,Female,154.5,91.8,Cycling,Obese,1546
34,Female,180.1,96,Gym,Overweight,1915
49,Male,164.2,83.2,HIIT,Obese,1469
18,Female,182.2,48,Cycling,Underweight,2700
26,Male,172.5,60.7,Cycling,Normal,2345
55,Female,166.7,86.1,Cycling,Obese,1682
46,Female,153.4,79.9,Yoga,Obese,1559
31,Female,174.4,52.9,Cycling,Underweight,2623
28,Female,168.5,60.4,HIIT,Normal,2024
29,Female,164.9,89.7,HIIT,Obese,1422
39,Male,168.2,77.1,HIIT,Overweight,1758
62,Male,175.6,78.6,Gym,Overweight,1628
65,Male,155.6,67.9,Yoga,Overweight,1866
21,Male,175.3,64.4,Running,Normal,2249
35,Female,170.8,50.4,HIIT,Underweight,2416
31,Male,149.4,80.4,HIIT,Obese,1508
54,Female,171.4,89.8,Gym,Obese,1470
61,Male,176.7,95.4,Walking,Obese,1465
31,Male,151.1,88.9,Cycling,Obese,1497
40,Female,182.6,90.3,Running,Overweight,1760
55,Female,181.5,63.3,Running,Normal,2387
66,Female,176.7,53.6,Gym,Underweight,2587
39,Female,154.7,73.4,Gym,Obese,1638
62,Female,146.9,57.2,Running,Overweight,1824
42,Male,146.4,85.8,Gym,Obese,1364
62,Male,171.5,64.6,HIIT,Normal,2243
67,Female,157.4,58.2,Gym,Normal,2363
27,Female,176.5,83.2,Walking,Overweight,1911
23,Male,153.6,71.7,Walking,Obese,1577
49,Female,165.8,51.4,Yoga,Normal,2122
60,Female,166,65.6,HIIT,Normal,2163
32,Female,161.4,74.8,Walking,Overweight,1801
43,Male,177,58.8,Yoga,Normal,2264
19,Male,160.8,46.2,Gym,Underweight,2565
57,Male,157.8,59.9,Yoga,Normal,2187
18,Male,179.9,69.7,Cycling,Normal,2085
42,Male,175.8,97.8,Yoga,Obese,1399
26,Female,176.3,80.6,Running,Overweight,1682
52,Female,181.2,55.7,HIIT,Underweight,2543
38,Male,164,85.6,Running,Obese,1327
38,Male,151.8,73.3,Running,Obese,1681
18,Female,151,70.2,Walking,Obese,1524
63,Female,178.5,56.4,Cycling,Underweight,2453
50,Female,148.5,57.6,Yoga,Overweight,1658
55,Male,155.8,72,Gym,Overweight,1848
69,Male,163.5,72.6,Walking,Overweight,1947
28,Female,178.8,67.1,Cycling,Normal,2389
33,Male,162.1,47.1,HIIT,Underweight,2721
25,Female,166.5,64.4,Yoga,Normal,2349
59,Female,148.3,61,Running,Overweight,1610
34,Female,184.7,66.1,HIIT,Normal,2047
55,Female,178.7,52.3,Running,Underweight,2650
27,Female,171.2,64.8,HIIT,Normal,2067
33,Male,184.4,45.9,Walking,Underweight,2779
63,Female,163.1,92.1,Yoga,Obese,1475
46,Male,148.9,48.7,Cycling,Normal,2339
48,Male,150.1,89.5,Cycling,Obese,1300
38,Male,151.7,80.3,HIIT,Obese,1682
64,Female,161.4,50.1,Gym,Normal,2139
53,Male,166.8,66.7,Yoga,Normal,2149
23,Female,157.8,64.1,Gym,Overweight,1799
29,Male,182.8,56.1,Gym,Underweight,2466
41,Male,147.8,76.4,Walking,Obese,1339
38,Female,180.9,81,Yoga,Normal,2243
46,Male,156.6,74.4,HIIT,Obese,1504
67,Female,172.7,70,Running,Normal,2332
60,Male,183.5,70.5,Gym,Normal,2044
23,Male,153.3,61.5,Walking,Overweight,1899
52,Male,161.8,91,Running,Obese,1572
31,Male,181.6,93.7,Walking,Overweight,1602
42,Female,160.9,76.9,Walking,Overweight,1733
70,Male,158.1,72.8,Walking,Overweight,1690
48,Female,163.5,68.6,Running,Overweight,1710
61,Male,162.1,81,Gym,Obese,1624
51,Male,145.3,85.7,HIIT,Obese,1539
47,Female,170.6,47.8,Running,Underweight,2762
31,Male,171.8,82.8,Gym,Overweight,1843
35,Female,179.1,61.3,Cycling,Normal,2289
35,Female,182,81.7,HIIT,Normal,2030
62,Male,158.8,71.2,Running,Overweight,1679
30,Male,177.4,89.1,Running,Overweight,1766
34,Female,183.6,85.4,Gym,Overweight,1789
65,Male,170,87.7,Running,Obese,1516
46,Male,181.6,68.9,Running,Normal,2224
33,Male,177.1,45.3,Cycling,Underweight,2417
21,Male,145.9,61.1,Cycling,Overweight,1822
29,Female,183.4,57.8,Yoga,Underweight,2698
21,Male,181.4,87.9,Yoga,Overweight,1845
40,Female,160.4,69.9,Cycling,Overweight,1877
66,Female,149.6,69.5,Cycling,Obese,1625
35,Male,154.8,94.8,Running,Obese,1456
30,Female,165.5,87.8,Walking,Obese,1481
58,Female,147.1,96.2,Yoga,Obese,1456
54,Female,173.9,75.4,Yoga,Normal,2124
32,Female,145.9,62.1,Walking,Overweight,1951
28,Male,170.8,92.7,Gym,Obese,1574
36,Male,168.8,90.2,Cycling,Obese,1393
33,Female,153.5,52.5,HIIT,Normal,2258
67,Female,161.6,53.8,HIIT,Normal,2063
56,Male,149.4,80.8,Walking,Obese,1467
42,Female,169.2,58.4,Running,Normal,2275
67,Female,183,69.1,Yoga,Normal,2107
33,Female,168,82.7,Walking,Overweight,1976
56,Male,171.6,46.8,Running,Underweight,2701
51,Female,147,85.6,HIIT,Obese,1516
26,Male,163.2,84.9,Yoga,Obese,1547
46,Female,151.7,67.7,Walking,Overweight,1731
29,Male,173.4,88,Gym,Overweight,1700
40,Male,161.8,49.7,HIIT,Normal,2343
68,Female,160.5,69.7,Walking,Overweight,1865
53,Male,162.2,90.1,HIIT,Obese,1382
58,Female,159.2,50.5,Yoga,Normal,2249
52,Male,152.9,80.2,HIIT,Obese,1688
26,Male,148.2,92.9,Gym,Obese,1334
67,Male,172.3,94.8,Gym,Obese,1377
24,Male,156.6,59.4,Cycling,Normal,2180
67,Male,159.4,69.8,Walking,Overweight,1618
42,Male,148.9,47.2,Walking,Normal,2179
24,Male,162.8,57.8,Yoga,Normal,2177
22,Male,170.8,86.7,HIIT,Overweight,1916
33,Male,161.1,81.3,Running,Obese,1624
49,Male,177.6,72.1,HIIT,Normal,2211
25,Male,162.9,76.7,Gym,Overweight,1757
65,Male,159.2,89.8,Walking,Obese,1347
52,Female,170.5,47.5,HIIT,Underweight,2415
53,Male,166,47.4,Walking,Underweight,2669
24,Male,166.4,79.3,Running,Overweight,1638
22,Female,151.5,72.7,Walking,Obese,1607
32,Male,159.5,91.8,Cycling,Obese,1350
53,Male,160.5,76.1,Gym,Overweight,1685
19,Male,169.8,54.6,HIIT,Normal,2193
39,Female,164,81.6,Yoga,Obese,1676
25,Male,173.5,54.6,Gym,Underweight,2416
44,Male,170,49.2,HIIT,Underweight,2414
62,Male,158.1,65.3,HIIT,Overweight,1980
51,Female,159.7,94.1,Yoga,Obese,1567
42,Male,147.6,58.6,Running,Overweight,1803
54,Female,168.9,78.2,HIIT,Overweight,1632
34,Female,184.9,94.7,Cycling,Overweight,1819
65,Male,155.6,87.5,HIIT,Obese,1541
60,Female,167.5,54.5,Gym,Normal,2348
51,Female,150.4,91.3,Running,Obese,1563
26,Male,164.8,96.8,Walking,Obese,1320
63,Female,147.5,94,Running,Obese,1504
43,Male,178.4,52.2,Gym,Underweight,2569
57,Female,177.9,97.5,Gym,Obese,1392
35,Male,167,53.8,Walking,Normal,2287
